customer_id,days_as_customer,total_transactions,total_spent,days_since_last_purchase,purchase_count,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_tier,spend_quartile,recency_score,frequency_score,monetary_score,rfm_score
1251,1678,90,2370.84,143,90,1.6090584028605484,26.34266666666667,42.386889153754474,low,Q1,4,3,1,8
1252,981,19,2769.83,106,19,0.581039755351682,145.78052631578947,84.70428134556575,low,Q1,4,1,1,6
1253,1134,39,12933.7,305,39,1.0317460317460319,331.6333333333333,342.1613756613757,low,Q4,1,1,5,7
1254,728,126,14194.43,360,126,5.1923076923076925,112.65420634920635,584.9353021978022,medium,Q4,1,4,5,10
1255,142,195,5630.97,317,195,41.19718309859155,28.87676923076923,1189.6415492957747,high,Q2,1,5,2,8
1256,31,173,4097.63,123,173,167.41935483870967,23.6857225433526,3965.448387096774,high,Q2,4,5,2,11
1257,671,141,9677.79,9,141,6.3040238450074515,68.6368085106383,432.6880774962743,medium,Q3,5,4,4,13
1258,249,126,6160.58,262,126,15.180722891566264,48.89349206349206,742.2385542168674,high,Q2,2,4,3,9
1259,1619,58,429.53,73,58,1.0747374922791846,7.405689655172413,7.959172328597899,low,Q1,4,2,1,7
1260,884,148,2384.48,359,148,5.02262443438914,16.111351351351352,80.9212669683258,medium,Q1,1,4,1,6
1261,1789,61,10753.78,223,61,1.0229178311906093,176.29147540983607,180.33169368362215,low,Q3,3,2,4,9
1262,1278,127,9900.91,41,127,2.981220657276995,77.95992125984252,232.4157276995305,medium,Q3,5,4,4,13
1263,414,105,455.09,204,105,7.608695652173913,4.334190476190476,32.97753623188405,medium,Q1,3,3,1,7
1264,1456,167,3368.48,264,167,3.440934065934066,20.17053892215569,69.4054945054945,medium,Q1,2,5,2,9
1265,1691,1,3504.57,328,1,0.017740981667652277,3504.57,62.17451212300414,low,Q1,1,1,2,4
1266,1183,131,10094.8,178,131,3.3220625528317838,77.05954198473282,255.99661876584955,medium,Q3,3,4,4,11
1267,1106,92,344.67,348,92,2.4954792043399636,3.746413043478261,9.349095840867992,medium,Q1,1,3,1,5
1268,1737,190,1606.42,318,190,3.2815198618307426,8.454842105263157,27.744732297063905,medium,Q1,1,5,1,7
1269,759,191,12008.75,84,191,7.549407114624506,62.87303664921466,474.65415019762844,medium,Q4,4,5,5,14
1270,1725,113,2719.24,318,113,1.9652173913043478,24.064070796460175,47.2911304347826,low,Q1,1,3,1,5
1271,1763,153,9808.55,111,153,2.6035167328417472,64.10816993464051,166.9066931366988,medium,Q3,4,4,4,12
1272,1469,56,3610.83,251,56,1.143635125936011,64.47910714285715,73.74057181756297,low,Q2,2,2,2,6
1273,276,161,1536.65,7,161,17.5,9.544409937888199,167.0271739130435,high,Q1,5,5,1,11
1274,865,166,3685.42,84,166,5.757225433526012,22.201325301204818,127.81803468208093,medium,Q2,4,5,2,11
1275,1492,117,10847.89,208,117,2.3525469168900806,92.71700854700855,218.12111260053618,medium,Q3,3,3,4,10
1276,232,134,12842.66,314,134,17.32758620689655,95.84074626865672,1660.6887931034482,high,Q4,1,4,5,10
1277,1237,58,12461.79,22,58,1.4066289409862571,214.8584482758621,302.22611156022634,low,Q4,5,2,5,12
1278,152,44,5987.89,3,44,8.68421052631579,136.0884090909091,1181.8203947368422,medium,Q2,5,1,3,9
1279,430,173,10037.87,127,173,12.069767441860465,58.02236994219653,700.316511627907,high,Q3,4,5,4,13
1280,796,160,3114.52,297,160,6.030150753768844,19.46575,117.38140703517587,medium,Q1,2,4,2,8
1281,323,173,4432.56,188,173,16.068111455108358,25.621734104046244,411.69287925696597,high,Q2,3,5,2,10
1282,309,61,13450.22,362,61,5.922330097087379,220.49540983606556,1305.8466019417474,medium,Q4,1,2,5,8
1283,913,47,244.38,14,47,1.5443592552026286,5.199574468085106,8.030010952902519,low,Q1,5,2,1,8
1284,1663,149,1328.35,12,149,2.687913409500902,8.915100671140939,23.963018641010223,medium,Q1,5,4,1,10
1285,227,80,3157.9,87,80,10.572687224669604,39.47375,417.3436123348018,high,Q1,4,2,2,8
1286,1011,118,446.66,12,118,3.501483679525222,3.785254237288136,13.254005934718101,medium,Q1,5,3,1,9
1287,1564,164,2762.46,25,164,3.1457800511508953,16.844268292682926,52.9883631713555,medium,Q1,5,5,1,11
1288,781,147,8766.47,301,147,5.646606914212548,59.63585034013605,336.7402048655569,medium,Q3,1,4,4,9
1289,173,20,6350.3,243,20,3.468208092485549,317.515,1101.2080924855493,medium,Q2,2,1,3,6
1290,638,185,13395.44,122,185,8.699059561128527,72.40778378378378,629.8796238244514,medium,Q4,4,5,5,14
1291,1254,146,12270.78,147,146,3.4928229665071773,84.04643835616439,293.5593301435407,medium,Q4,4,4,5,13
1292,1177,47,5160.17,55,47,1.1979609175870858,109.79085106382979,131.5251486830926,low,Q2,5,2,2,9
1293,216,49,3928.38,238,49,6.805555555555555,80.17102040816327,545.6083333333333,medium,Q2,2,2,2,6
1294,1379,14,5726.4,356,14,0.3045685279187817,409.0285714285714,124.57722987672226,low,Q2,1,1,3,5
1295,493,143,8874.91,173,143,8.70182555780933,62.06230769230769,540.0553752535496,medium,Q3,3,4,4,11
1296,1402,159,4057.55,221,159,3.4022824536376604,25.519182389937107,86.8234664764622,medium,Q2,3,4,2,9
1297,689,1,9381.03,119,1,0.043541364296081284,9381.03,408.4628447024674,low,Q3,4,1,4,9
1298,793,117,6170.7,309,117,4.426229508196721,52.74102564102564,233.44388398486757,medium,Q2,1,3,3,7
1299,984,54,8303.11,183,54,1.6463414634146343,153.7612962962963,253.14359756097565,low,Q3,3,2,3,8
1300,432,118,6570.09,288,118,8.194444444444445,55.678728813559324,456.25625,medium,Q2,2,3,3,8
1301,1399,3,4452.26,307,3,0.06433166547533953,1484.0866666666668,95.47376697641172,low,Q2,1,1,2,4
1302,1564,144,14229.38,300,144,2.762148337595908,98.81513888888888,272.9420716112532,medium,Q4,2,4,5,11
1303,176,185,11465.91,82,185,31.53409090909091,61.97789189189189,1954.4164772727274,high,Q4,4,5,4,13
1304,1201,12,2144.69,211,12,0.2997502081598668,178.72416666666666,53.57260616153206,low,Q1,3,1,1,5
1305,893,74,13033.6,150,74,2.4860022396416572,176.12972972972975,437.85890257558793,medium,Q4,4,2,5,11
1306,1764,16,7337.1,37,16,0.272108843537415,458.56875,124.78061224489797,low,Q3,5,1,3,9
1307,518,102,13423.56,352,102,5.9073359073359075,131.6035294117647,777.4262548262549,medium,Q4,1,3,5,9
1308,958,152,12007.84,312,152,4.759916492693111,78.99894736842106,376.02839248434236,medium,Q4,1,4,5,10
1309,1693,156,6406.94,361,156,2.7643236857649147,41.0701282051282,113.53112817483756,medium,Q2,1,4,3,8
1310,580,117,385.92,59,117,6.051724137931035,3.2984615384615386,19.961379310344828,medium,Q1,5,3,1,9
1311,367,8,4066.73,131,8,0.6539509536784741,508.34125,332.43024523160767,low,Q2,4,1,2,7
1312,901,122,8147.43,202,122,4.062153163152053,66.7822131147541,271.2795782463929,medium,Q3,3,4,3,10
1313,670,92,9520.5,243,92,4.119402985074627,103.4836956521739,426.2910447761194,medium,Q3,2,3,4,9
1314,502,164,3905.42,35,164,9.800796812749004,23.813536585365853,233.39163346613546,medium,Q2,5,5,2,12
1315,180,90,2133.37,93,90,15.0,23.70411111111111,355.56166666666667,high,Q1,4,3,1,8
1316,1468,136,12532.21,207,136,2.779291553133515,92.14860294117646,256.10783378746595,medium,Q4,3,4,5,12
1317,1351,186,14766.81,353,186,4.130273871206514,79.39145161290323,327.9084381939304,medium,Q4,1,5,5,11
1318,1664,60,7909.07,332,60,1.0817307692307692,131.81783333333334,142.59140624999998,low,Q3,1,2,3,6
1319,292,178,2616.61,305,178,18.287671232876715,14.700056179775281,268.829794520548,high,Q1,1,5,1,7
1320,173,28,4120.99,350,28,4.855491329479769,147.1782142857143,714.6225433526012,medium,Q2,1,1,2,4
1321,375,101,324.94,213,101,8.08,3.2172277227722774,25.9952,medium,Q1,3,3,1,7
1322,653,41,13718.77,159,41,1.883614088820827,334.60414634146343,630.2650842266463,low,Q4,3,1,5,9
1323,1046,192,1810.38,24,192,5.506692160611855,9.4290625,51.92294455066922,medium,Q1,5,5,1,11
1324,1625,155,8668.92,293,155,2.8615384615384616,55.92851612903226,160.04160000000002,medium,Q3,2,4,3,9
1325,910,191,4147.13,4,191,6.2967032967032965,21.712722513089005,136.71857142857144,medium,Q2,5,5,2,12
1326,31,145,8334.96,220,145,140.32258064516128,57.482482758620684,8066.090322580643,high,Q3,3,4,3,10
1327,926,161,9788.73,364,161,5.215982721382289,60.799565217391304,317.12948164146866,medium,Q3,1,5,4,10
1328,1357,157,12454.64,20,157,3.4708916728076638,79.32891719745223,275.3420781134856,medium,Q4,5,4,5,14
1329,283,141,3136.0,152,141,14.946996466431095,22.24113475177305,332.4381625441696,high,Q1,4,4,2,10
1330,1705,46,214.39,50,46,0.8093841642228738,4.660652173913043,3.7722580645161288,low,Q1,5,2,1,8
1331,482,35,2096.44,177,35,2.1784232365145226,59.89828571428571,130.4838174273859,medium,Q1,3,1,1,5
1332,1090,134,13505.28,96,134,3.6880733944954125,100.78567164179105,371.70495412844036,medium,Q4,4,4,5,13
1333,1213,82,13114.66,105,82,2.0280296784831,159.9348780487805,324.35267930750206,medium,Q4,4,2,5,11
1334,1044,115,8981.33,250,115,3.3045977011494254,78.09852173913043,258.08419540229886,medium,Q3,2,3,4,9
1335,38,197,9027.73,117,197,155.5263157894737,45.82604060913705,7127.155263157894,high,Q3,4,5,4,13
1336,1286,47,9992.3,354,47,1.0964230171073095,212.60212765957445,233.101866251944,low,Q3,1,2,4,7
1337,1152,153,2671.8,228,153,3.984375,17.462745098039218,69.57812500000001,medium,Q1,2,4,1,7
1338,1712,194,13720.46,66,194,3.399532710280374,70.7240206185567,240.42862149532706,medium,Q4,5,5,5,15
1339,845,10,6310.62,335,10,0.35502958579881655,631.062,224.04568047337276,low,Q2,1,1,3,5
1340,237,56,5777.92,262,56,7.0886075949367084,103.17714285714285,731.3822784810127,medium,Q2,2,2,3,7
1341,1184,30,7807.82,295,30,0.7601351351351351,260.2606666666667,197.833277027027,low,Q3,2,1,3,6
1342,433,109,752.14,243,109,7.551963048498845,6.900366972477064,52.111316397228634,medium,Q1,2,3,1,6
1343,181,5,2535.94,186,5,0.8287292817679558,507.188,420.32154696132596,low,Q1,3,1,1,5
1344,83,119,11083.6,246,119,43.01204819277108,93.13949579831933,4006.120481927711,high,Q4,2,3,4,9
1345,1173,33,1287.84,125,33,0.8439897698209718,39.025454545454544,32.93708439897698,low,Q1,4,1,1,6
1346,1726,118,9067.12,268,118,2.0509849362688297,76.84,157.5976825028969,medium,Q3,2,3,4,9
1347,657,65,3717.97,131,65,2.9680365296803655,57.19953846153846,169.77031963470318,medium,Q2,4,2,2,8
1348,616,146,5869.97,237,146,7.11038961038961,40.20527397260274,285.87516233766235,medium,Q2,2,4,3,9
1349,1678,177,4365.97,18,177,3.164481525625745,24.666497175141245,78.0566746126341,medium,Q2,5,5,2,12
1350,1473,11,5367.31,40,11,0.2240325865580448,487.9372727272728,109.31384928716905,low,Q2,5,1,2,8
1351,1475,85,10799.74,21,85,1.728813559322034,127.05576470588235,219.65572881355934,low,Q3,5,2,4,11
1352,133,26,4491.97,225,26,5.864661654135338,172.76807692307693,1013.2263157894737,medium,Q2,2,1,2,5
1353,283,63,8517.75,355,63,6.678445229681978,135.20238095238096,902.9416961130742,medium,Q3,1,2,3,6
1354,1280,86,7166.95,282,86,2.015625,83.33662790697674,167.97539062500002,medium,Q2,2,3,3,8
1355,1165,59,9971.88,8,59,1.5193133047210299,169.01491525423728,256.78660944206007,low,Q3,5,2,4,11
1356,539,27,14055.6,100,27,1.5027829313543601,520.5777777777778,782.3153988868276,low,Q4,4,1,5,10
1357,1526,177,11001.95,240,177,3.4796854521625162,62.15790960451978,216.28997378768022,medium,Q3,2,5,4,11
1358,128,161,3263.36,87,161,37.734375,20.269316770186336,764.85,high,Q1,4,5,2,11
1359,182,98,516.19,298,98,16.153846153846153,5.267244897959184,85.08626373626375,high,Q1,2,3,1,6
1360,943,105,3970.85,14,105,3.3404029692470836,37.81761904761905,126.32608695652173,medium,Q2,5,3,2,10
1361,907,99,8946.42,334,99,3.274531422271224,90.3678787878788,295.9124586549063,medium,Q3,1,3,4,8
1362,367,129,818.82,2,129,10.544959128065395,6.347441860465117,66.93351498637603,high,Q1,5,4,1,10
1363,1759,149,7470.68,293,149,2.541216600341103,50.13879194630873,127.41353041500854,medium,Q3,2,4,3,9
1364,851,55,8972.8,325,55,1.9388954171562867,163.14181818181817,316.31492361927144,low,Q3,1,2,4,7
1365,1216,6,5046.95,41,6,0.1480263157894737,841.1583333333333,124.51356907894737,low,Q2,5,1,2,8
1366,1773,197,11575.14,318,197,3.333333333333333,58.75705583756345,195.85685279187817,medium,Q4,1,5,4,10
1367,986,95,1643.64,316,95,2.890466531440162,17.301473684210528,50.00933062880325,medium,Q1,1,3,1,5
1368,1734,133,1173.31,111,133,2.301038062283737,8.82187969924812,20.29948096885813,medium,Q1,4,4,1,9
1369,190,102,10936.42,14,102,16.105263157894736,107.21980392156863,1726.8031578947368,high,Q3,5,3,4,12
1370,1633,3,7457.6,231,3,0.05511328842620943,2485.866666666667,137.00428658909982,low,Q3,2,1,3,6
1371,830,181,10341.62,84,181,6.542168674698795,57.136022099447516,373.79349397590363,medium,Q3,4,5,4,13
1372,427,23,6550.67,130,23,1.6159250585480094,284.8117391304348,460.23442622950824,low,Q2,4,1,3,8
1373,1330,53,3733.71,231,53,1.1954887218045112,70.44735849056603,84.21902255639097,low,Q2,2,2,2,6
1374,845,165,12295.58,326,165,5.8579881656804735,74.51866666666666,436.5294674556213,medium,Q4,1,5,5,11
1375,1557,83,12001.27,145,83,1.599229287090559,144.59361445783134,231.2383429672447,low,Q4,4,2,5,11
1376,1445,145,10435.71,345,145,3.01038062283737,71.97041379310345,216.658339100346,medium,Q3,1,4,4,9
1377,1188,85,4118.57,28,85,2.146464646464646,48.45376470588235,104.00429292929292,medium,Q2,5,2,2,9
1378,1248,78,8873.95,66,78,1.875,113.76858974358976,213.31610576923077,low,Q3,5,2,4,11
1379,430,110,5446.56,163,110,7.674418604651162,49.514181818181825,379.9925581395349,medium,Q2,3,3,2,8
1380,669,1,1419.15,229,1,0.04484304932735426,1419.15,63.6390134529148,low,Q1,2,1,1,4
1381,1086,51,13763.84,261,51,1.4088397790055247,269.8792156862745,380.2165745856353,low,Q4,2,2,5,9
1382,717,173,2095.44,164,173,7.2384937238493725,12.112369942196532,87.67531380753138,medium,Q1,3,5,1,9
1383,489,4,14256.05,301,4,0.24539877300613497,3564.0125,874.6042944785275,low,Q4,1,1,5,7
1384,984,190,6717.79,303,190,5.7926829268292686,35.35678947368421,204.81067073170735,medium,Q2,1,5,3,9
1385,499,193,2817.74,287,193,11.603206412825651,14.599689119170984,169.40320641282565,high,Q1,2,5,1,8
1386,1428,113,8151.42,10,113,2.3739495798319328,72.13646017699115,171.24831932773108,medium,Q3,5,3,3,11
1387,1075,32,13100.54,195,32,0.8930232558139535,409.391875,365.5964651162791,low,Q4,3,1,5,9
1388,779,34,10996.76,118,34,1.3093709884467266,323.4341176470588,423.4952503209243,low,Q3,4,1,4,9
1389,1723,92,12108.09,270,92,1.6018572257690076,131.60967391304348,210.81990713871156,low,Q4,2,3,5,10
1390,67,95,9898.81,80,95,42.537313432835816,104.198,4432.302985074626,high,Q3,4,3,4,11
1391,259,72,10399.53,93,72,8.33976833976834,144.43791666666667,1204.5787644787647,medium,Q3,4,2,4,10
1392,1418,39,12745.47,266,39,0.8251057827926658,326.80692307692306,269.6502820874471,low,Q4,2,1,5,8
1393,592,154,3782.54,332,154,7.8040540540540535,24.56194805194805,191.68277027027025,medium,Q2,1,4,2,7
1394,467,162,7366.9,350,162,10.406852248394005,45.47469135802469,473.24839400428266,high,Q3,1,5,3,9
1395,1336,182,3357.08,361,182,4.086826347305389,18.445494505494505,75.38353293413174,medium,Q1,1,5,2,8
1396,56,118,14815.64,257,118,63.214285714285715,125.55627118644067,7936.95,high,Q4,2,3,5,10
1397,255,3,14163.69,133,3,0.35294117647058826,4721.2300000000005,1666.3164705882355,low,Q4,4,1,5,10
1398,1330,123,639.43,276,123,2.7744360902255636,5.1986178861788614,14.423233082706766,medium,Q1,2,4,1,7
1399,827,50,10598.35,264,50,1.8137847642079807,211.967,384.46251511487304,low,Q3,2,2,4,8
1400,1662,12,13882.46,171,12,0.21660649819494585,1156.8716666666667,250.58592057761732,low,Q4,3,1,5,9
1401,313,193,2749.6,1,193,18.49840255591054,14.246632124352331,263.5399361022364,high,Q1,5,5,1,11
1402,908,54,8540.78,313,54,1.7841409691629957,158.1625925925926,282.1843612334802,low,Q3,1,2,3,6
1403,989,133,13736.55,64,133,4.03437815975733,103.28233082706767,416.67997977755306,medium,Q4,5,4,5,14
1404,1534,57,557.49,284,57,1.1147327249022165,9.780526315789475,10.902672750977835,low,Q1,2,2,1,5
1405,482,145,10476.43,121,145,9.024896265560166,72.25124137931034,652.0599585062241,medium,Q3,4,4,4,12
1406,1049,112,4495.37,107,112,3.2030505243088654,40.137232142857144,128.5615824594852,medium,Q2,4,3,2,9
1407,845,47,13869.72,175,47,1.6686390532544377,295.1004255319149,492.4160946745562,low,Q4,3,2,5,10
1408,688,151,14567.32,204,151,6.584302325581396,96.4723178807947,635.2029069767442,medium,Q4,3,4,5,12
1409,1569,85,14166.78,165,85,1.6252390057361377,166.668,270.87533460803064,low,Q4,3,3,5,11
1410,576,142,7139.5,305,142,7.395833333333334,50.278169014084504,371.84895833333337,medium,Q2,1,4,3,8
1411,1245,66,12937.54,120,66,1.5903614457831325,196.02333333333334,311.74795180722896,low,Q4,4,2,5,11
1412,1102,75,12676.01,44,75,2.041742286751361,169.01346666666666,345.08194192377493,medium,Q4,5,2,5,12
1413,1565,179,4820.55,312,179,3.4313099041533546,26.9304469273743,92.40670926517572,medium,Q2,1,5,2,8
1414,46,103,12442.29,156,103,67.17391304347825,120.79893203883496,8114.536956521739,high,Q4,3,3,5,11
1415,1225,166,603.26,207,166,4.0653061224489795,3.6340963855421684,14.773714285714284,medium,Q1,3,5,1,9
1416,1273,192,8964.23,108,192,4.524744697564808,46.68869791666666,211.25443833464257,medium,Q3,4,5,4,13
1417,187,38,3488.63,251,38,6.096256684491979,91.80605263157895,559.6732620320855,medium,Q1,2,1,2,5
1418,506,50,1852.47,334,50,2.9644268774703555,37.0494,109.8302371541502,medium,Q1,1,2,1,4
1419,1099,98,1200.45,130,98,2.6751592356687897,12.249489795918368,32.76933575978162,medium,Q1,4,3,1,8
1420,1426,82,10459.52,293,82,1.7251051893408136,127.55512195121952,220.0460028050491,low,Q3,2,2,4,8
1421,547,30,5131.13,20,30,1.6453382084095063,171.03766666666667,281.41480804387567,low,Q2,5,1,2,8
1422,128,79,10885.26,282,79,18.515625,137.78810126582277,2551.2328125,high,Q3,2,2,4,8
1423,1798,91,1027.08,285,91,1.5183537263626252,11.286593406593406,17.137041156840933,low,Q1,2,3,1,6
1424,1090,179,4763.59,1,179,4.9266055045871555,26.61223463687151,131.10798165137615,medium,Q2,5,5,2,12
1425,309,191,8115.39,119,191,18.54368932038835,42.488952879581156,787.9019417475728,high,Q3,4,5,3,12
1426,1402,52,11871.31,35,52,1.1126961483594864,228.29442307692307,254.02232524964336,low,Q4,5,2,4,11
1427,526,166,4815.35,198,166,9.467680608365018,29.008132530120484,274.6397338403042,medium,Q2,3,5,2,10
1428,331,79,9407.08,245,79,7.16012084592145,119.07696202531646,852.6054380664652,medium,Q3,2,2,4,8
1429,210,30,13295.37,59,30,4.285714285714286,443.17900000000003,1899.3385714285716,medium,Q4,5,1,5,11
1430,636,106,9257.15,325,106,5.0,87.3316037735849,436.6580188679245,medium,Q3,1,3,4,8
1431,1152,51,3532.74,161,51,1.328125,69.26941176470588,91.9984375,low,Q2,3,2,2,7
1432,729,81,414.79,179,81,3.333333333333333,5.120864197530865,17.06954732510288,medium,Q1,3,2,1,6
1433,1022,133,13057.98,206,133,3.9041095890410955,98.1803007518797,383.3066536203522,medium,Q4,3,4,5,12
1434,1169,29,367.98,12,29,0.7442258340461932,12.68896551724138,9.443455945252353,low,Q1,5,1,1,7
1435,220,132,13126.79,276,132,18.0,99.4453787878788,1790.0168181818183,high,Q4,2,4,5,11
1436,282,138,7957.61,181,138,14.680851063829786,57.66384057971014,846.5542553191489,high,Q3,3,4,3,10
1437,1010,184,14089.06,242,184,5.465346534653466,76.57097826086957,418.4869306930693,medium,Q4,2,5,5,12
1438,957,145,11991.81,216,145,4.545454545454546,82.70213793103449,375.9188087774295,medium,Q4,3,4,5,12
1439,1214,74,14969.11,251,74,1.8286655683690278,202.28527027027027,369.9121087314662,low,Q4,2,2,5,9
1440,1309,17,5293.14,299,17,0.38961038961038963,311.36117647058825,121.30954927425516,low,Q2,2,1,2,5
1441,1376,84,11519.46,126,84,1.8313953488372092,137.13642857142855,251.15101744186043,low,Q4,4,2,4,10
1442,157,69,6058.87,217,69,13.184713375796179,87.80971014492754,1157.7458598726114,high,Q2,3,2,3,8
1443,47,34,7224.14,306,34,21.70212765957447,212.47470588235296,4611.153191489362,high,Q2,1,1,3,5
1444,1788,6,9431.21,285,6,0.10067114093959731,1571.868333333333,158.24177852348993,low,Q3,2,1,4,7
1445,595,53,13111.47,185,53,2.6722689075630255,247.3862264150943,661.0825210084033,medium,Q4,3,2,5,10
1446,599,194,14762.05,39,194,9.71619365609349,76.0930412371134,739.3347245409016,medium,Q4,5,5,5,15
1447,1376,126,11535.69,223,126,2.7470930232558137,91.55309523809524,251.50486918604653,medium,Q4,3,4,4,11
1448,715,43,6295.61,184,43,1.8041958041958044,146.4095348837209,264.15146853146854,low,Q2,3,1,3,7
1449,655,115,6349.29,178,115,5.2671755725190845,55.211217391304345,290.8071755725191,medium,Q2,3,3,3,9
1450,1341,111,11076.86,294,111,2.483221476510067,99.79153153153153,247.80447427293063,medium,Q3,2,3,4,9
1451,883,151,3619.72,340,151,5.1302378255945635,23.97165562913907,122.98029445073612,medium,Q2,1,4,2,7
1452,1716,183,1701.59,151,183,3.199300699300699,9.298306010928961,29.74807692307692,medium,Q1,4,5,1,10
1453,991,80,5351.6,126,80,2.421796165489405,66.89500000000001,162.00605449041373,medium,Q2,4,2,2,8
1454,1692,95,4344.22,301,95,1.6843971631205674,45.72863157894737,77.02517730496454,low,Q2,1,3,2,6
1455,184,118,4479.81,308,118,19.239130434782606,37.96449152542373,730.403804347826,high,Q2,1,3,2,6
1456,519,144,3542.44,336,144,8.323699421965317,24.600277777777777,204.76531791907513,medium,Q2,1,4,2,7
1457,1439,8,679.29,234,8,0.16678248783877692,84.91125,14.161709520500347,low,Q1,2,1,1,4
1458,814,132,317.22,8,132,4.864864864864865,2.4031818181818183,11.691154791154792,medium,Q1,5,4,1,10
1459,1157,104,14816.45,341,104,2.696629213483146,142.4658653846154,384.1776145203111,medium,Q4,1,3,5,9
1460,1446,132,6445.21,129,132,2.7385892116182573,48.827348484848486,133.7180497925311,medium,Q2,4,4,3,11
1461,275,184,5795.68,264,184,20.072727272727274,31.498260869565218,632.2560000000001,high,Q2,2,5,3,10
1462,1229,25,10210.73,157,25,0.6102522375915378,408.4292,249.2448331977217,low,Q3,3,1,4,8
1463,1092,195,3312.9,352,195,5.357142857142858,16.98923076923077,91.01373626373626,medium,Q1,1,5,2,8
1464,1530,96,14251.92,358,96,1.8823529411764706,148.4575,279.44941176470587,low,Q4,1,3,5,9
1465,1735,195,11805.86,5,195,3.371757925072046,60.5428717948718,204.13590778097984,medium,Q4,5,5,4,14
1466,788,155,1386.69,86,155,5.901015228426396,8.946387096774194,52.79276649746193,medium,Q1,4,4,1,9
1467,567,93,6292.83,175,93,4.920634920634921,67.66483870967741,332.9539682539683,medium,Q2,3,3,3,9
1468,950,160,13192.82,290,160,5.052631578947368,82.455125,416.6153684210526,medium,Q4,2,5,5,12
1469,437,178,14173.74,193,178,12.219679633867278,79.62775280898876,973.0256292906179,high,Q4,3,5,5,13
1470,554,61,7037.65,311,61,3.3032490974729245,115.37131147540983,381.10018050541515,medium,Q2,1,2,3,6
1471,857,122,9220.5,119,122,4.27071178529755,75.57786885245902,322.7712952158693,medium,Q3,4,4,4,12
1472,1559,51,2547.16,218,51,0.981398332264272,49.94431372549019,49.01526619627966,low,Q1,3,2,1,6
1473,932,147,14867.97,114,147,4.73175965665236,101.14265306122448,478.5827253218884,medium,Q4,4,4,5,13
1474,65,21,3513.49,145,21,9.692307692307693,167.30904761904762,1621.6107692307692,medium,Q1,4,1,2,7
1475,714,5,14143.84,26,5,0.21008403361344538,2828.768,594.2789915966387,low,Q4,5,1,5,11
1476,49,92,9762.22,136,92,56.3265306122449,106.11108695652173,5976.869387755101,high,Q3,4,3,4,11
1477,350,170,9135.67,303,170,14.571428571428573,53.73923529411765,783.0574285714287,high,Q3,1,5,4,10
1478,541,61,7714.69,232,61,3.3826247689463953,126.47032786885245,427.80166358595187,medium,Q3,2,2,3,7
1479,429,22,3498.51,76,22,1.5384615384615383,159.02318181818183,244.65104895104895,low,Q1,4,1,2,7
1480,683,149,2689.09,328,149,6.544655929721816,18.04758389261745,118.11522693997073,medium,Q1,1,4,1,6
1481,1001,70,3346.27,345,70,2.097902097902098,47.80385714285714,100.28781218781218,medium,Q1,1,2,2,5
1482,500,1,2837.25,302,1,0.06,2837.25,170.23499999999999,low,Q1,1,1,2,4
1483,1196,133,11704.79,289,133,3.3361204013377925,88.00593984962407,293.5984113712375,medium,Q4,2,4,4,10
1484,1145,12,5284.37,1,12,0.314410480349345,440.3641666666667,138.4551091703057,low,Q2,5,1,2,8
1485,1407,90,914.75,147,90,1.9189765458422174,10.16388888888889,19.504264392324096,low,Q1,4,3,1,8
1486,863,46,14538.08,287,46,1.5990730011587486,316.04521739130433,505.3793742757822,low,Q4,2,2,5,9
1487,756,34,13262.6,142,34,1.3492063492063493,390.0764705882353,526.2936507936508,low,Q4,4,1,5,10
1488,883,177,13919.9,53,177,6.013590033975085,78.64350282485876,472.92978482446205,medium,Q4,5,5,5,15
1489,80,78,14923.87,304,78,29.25,191.33166666666668,5596.451250000001,high,Q4,1,2,5,8
1490,1718,45,2649.73,69,45,0.7857974388824215,58.88288888888889,46.27002328288708,low,Q1,5,2,1,8
1491,1751,155,5973.82,361,155,2.655625356938892,38.54077419354839,102.34985722444317,medium,Q2,1,4,3,8
1492,604,73,11385.67,90,73,3.6258278145695364,155.9680821917808,565.5134105960265,medium,Q4,4,2,4,10
1493,1243,26,10455.51,220,26,0.6275140788415126,402.135,252.34537409493163,low,Q3,3,1,4,8
1494,1178,47,2350.74,192,47,1.1969439728353142,50.01574468085106,59.8660441426146,low,Q1,3,2,1,6
1495,179,121,12246.71,63,121,20.279329608938546,101.21247933884297,2052.521229050279,high,Q4,5,3,5,13
1496,343,56,3405.39,73,56,4.8979591836734695,60.81053571428571,297.8475218658892,medium,Q1,4,2,2,8
1497,599,94,3396.07,161,94,4.707846410684475,36.128404255319154,170.08697829716195,medium,Q1,3,3,2,8
1498,1395,107,8077.77,169,107,2.3010752688172045,75.49317757009347,173.71548387096774,medium,Q3,3,3,3,9
1499,334,63,8914.45,89,63,5.658682634730539,141.49920634920636,800.6991017964073,medium,Q3,4,2,4,10
1500,1745,48,8722.29,176,48,0.8252148997134671,181.71437500000002,149.95340974212036,low,Q3,3,2,3,8
