customer_id,age,revenue,transactions_count,signup_date,customer_segment,country,flag_churn,revenue_zscore,is_outlier_iqr,revenue_capped,age_capped,is_outlier,is_outlier_binary
1537,19,1127.8,121,2020-03-24,B2C,Japan,0,0.055796634943919635,False,1127.8,19,False,0
1538,35,465.66,179,2021-09-16,Enterprise,UAE,0,0.06868999195955705,False,465.66,35,False,0
1539,59,231.43,121,2022-09-04,B2C,India,0,0.07325097757252826,False,231.43,59,False,0
1540,68,786.79,164,2021-06-01,SMB,Japan,1,0.06243686763776461,False,786.79,68,False,0
1541,52,253.6,30,2025-04-23,SMB,Japan,0,0.07281927774313163,False,253.6,52,False,0
1542,55,2073.95,169,2021-04-13,B2C,UAE,0,0.037372963605010426,False,2073.95,55,False,0
1543,27,405.48,131,2026-04-29,SMB,Canada,1,0.06986183209185695,False,405.48,27,False,0
1544,37,2646.17,98,2022-06-11,Enterprise,India,0,0.026230551499582498,False,2646.17,37,False,0
1545,74,814.17,177,2025-03-19,B2B,UK,0,0.06190371737484717,False,814.17,74,False,0
1546,27,-1000.0,183,2022-11-15,SMB,Japan,1,0.0972296929948957,False,-1000.0,27,False,0
1547,30,956.07,160,2024-02-19,Enterprise,Singapore,1,0.05914060479968339,False,956.07,30,False,0
1548,70,569.22,122,2021-11-18,Enterprise,Germany,0,0.0666734455304946,False,569.22,70,False,0
1549,41,418.8,136,2021-04-14,SMB,France,1,0.06960246169368091,False,418.8,41,False,0
1550,59,1890.13,51,2021-11-01,Enterprise,India,1,0.04095235298884838,False,1890.13,59,False,0
1551,68,689.14,103,2023-06-28,B2B,Japan,0,0.06433833305682553,False,689.14,68,False,0
1552,63,425.57,49,2021-03-18,B2B,Canada,1,0.06947063454686019,False,425.57,63,False,0
1553,78,2599.7,73,2026-06-28,B2B,UK,0,0.027135427055381384,False,2599.7,78,False,0
1554,28,1973.1,191,2020-04-15,B2C,USA,0,0.03933674023084036,False,1973.1,28,False,0
1555,74,263.87,22,2023-07-01,Enterprise,UK,0,0.07261929771390731,False,263.87,74,False,0
1556,37,450.94,115,2026-06-16,SMB,Germany,0,0.06897662351069454,False,450.94,37,False,0
1557,33,365.22,166,2024-03-17,Enterprise,UK,0,0.0706457849620197,False,365.22,33,False,0
1558,52,11401.36,94,2024-06-12,B2B,USA,0,0.14425271549793856,True,2779.1850000000004,52,True,1
1559,30,669.81,161,2022-03-23,B2B,Australia,0,0.06471473169021465,False,669.81,30,False,0
1560,63,696.65,142,2020-11-07,B2B,Germany,0,0.06419209644343948,False,696.65,63,False,0
1561,26,410.79,69,2022-09-21,Enterprise,UAE,1,0.06975843443312461,False,410.79,26,False,0
1562,48,219.7,10,2021-02-21,Enterprise,USA,0,0.07347938708984095,False,219.7,48,False,0
1563,53,2301.25,172,2023-05-20,Enterprise,India,0,0.03294692069919838,False,2301.25,53,False,0
1564,71,746.15,128,2021-05-10,B2C,USA,0,0.06322821996373118,False,746.15,71,False,0
1565,31,2756.28,153,2026-05-07,B2B,Singapore,1,0.024086461819164705,False,2756.28,31,False,0
1566,60,607.8,180,2020-06-17,SMB,Singapore,1,0.06592220604388559,False,607.8,60,False,0
1567,29,461.53,75,2023-11-23,B2B,UAE,0,0.06877041236079331,False,461.53,29,False,0
1568,40,229.0,51,2025-12-22,B2B,India,0,0.07329829514516847,False,229.0,40,False,0
1569,66,430.0,51,2024-10-20,B2C,UAE,0,0.06938437246998932,False,430.0,66,False,0
1570,49,676.87,34,2024-02-26,B2B,France,0,0.06457725759028049,False,676.87,49,False,0
1571,65,1276.59,16,2020-10-09,B2B,UAE,0,0.052899358551681305,False,1276.59,65,False,0
1572,18,1106.25,68,2025-09-03,B2C,Japan,0,0.05621626197700476,False,1106.25,18,False,0
1573,33,858.64,57,2023-10-29,B2C,Germany,0,0.061037786323278935,False,858.64,33,False,0
1574,67,603.04,100,2020-02-21,Enterprise,UK,0,0.0660148939639545,False,603.04,67,False,0
1575,75,1428.38,181,2024-09-16,B2C,Japan,0,0.049943665403097,False,1428.38,75,False,0
1576,28,1135.77,52,2025-06-30,SMB,Singapore,0,0.05564144109456054,False,1135.77,28,False,0
1577,46,1907.85,156,2021-03-08,B2B,USA,1,0.040607304681364934,False,1907.85,46,False,0
1578,19,1108.75,74,2024-11-10,Enterprise,UK,0,0.05616758134671646,False,1108.75,19,False,0
1579,33,6144.45,48,2024-01-23,SMB,UAE,0,0.04188883863039616,True,2779.1850000000004,33,True,1
1580,33,432.69,134,2025-02-26,B2B,Canada,0,0.06933199211179912,False,432.69,33,False,0
1581,44,883.65,37,2021-09-18,B2C,Germany,1,0.0605507852978748,False,883.65,44,False,0
1582,53,9812.44,10,2024-11-18,Enterprise,Japan,0,0.11331286466686565,True,2779.1850000000004,53,True,1
1583,50,473.04,61,2021-12-22,SMB,India,0,0.068546286738946,False,473.04,50,False,0
1584,43,2981.81,95,2025-11-07,B2C,Canada,0,0.019694884799596784,True,2779.1850000000004,43,True,1
1585,28,560.86,169,2023-01-11,Enterprise,Australia,0,0.06683623355817866,False,560.86,28,False,0
1586,24,619.63,180,2026-01-13,B2C,USA,0,0.06569184930136136,False,619.63,24,False,0
1587,55,612.36,34,2025-06-03,B2C,Japan,0,0.06583341257423973,False,612.36,55,False,0
1588,55,588.53,9,2025-03-19,Enterprise,Japan,0,0.06629743634214778,False,588.53,55,False,0
1589,42,1891.16,157,2024-11-19,Enterprise,Canada,0,0.0409322965691696,False,1891.16,42,False,0
1590,69,1461.17,41,2023-01-04,B2C,Canada,0,0.04930517025623569,False,1461.17,69,False,0
1591,73,277.95,110,2023-08-13,Enterprise,Germany,0,0.07234512840412362,False,277.95,73,False,0
1592,67,805.89,1,2022-10-02,SMB,Canada,0,0.06206494762236202,False,805.89,67,False,0
1593,25,2033.63,114,2020-12-20,B2C,Japan,0,0.038158084810300086,False,2033.63,25,False,0
1594,75,106.64,192,2023-02-16,B2C,France,0,0.07568091991399893,False,106.64,75,False,0
1595,45,735.96,122,2025-01-20,B2C,Japan,1,0.06342664221278628,False,735.96,45,False,0
1596,23,856.03,140,2022-09-25,B2B,Japan,0,0.06108860890129991,False,856.03,23,False,0
1597,57,1634.71,151,2025-03-18,B2B,France,0,0.0459259556241432,False,1634.71,57,False,0
1598,46,977.82,129,2026-05-23,SMB,Singapore,0,0.05871708331617519,False,977.82,46,False,0
1599,20,863.62,102,2024-04-01,Enterprise,UK,0,0.06094081450774465,False,863.62,20,False,0
1600,53,486.3,153,2023-10-09,B2C,UK,0,0.06828808467589687,False,486.3,53,False,0
1601,23,845.5,166,2020-04-27,Enterprise,UAE,0,0.061293651716074225,False,845.5,23,False,0
1602,66,896.41,123,2025-07-17,B2C,UAE,0,0.06030231936088333,False,896.41,66,False,0
1603,18,3575.74,119,2023-08-24,SMB,France,0,0.008129730100745287,True,2779.1850000000004,18,True,1
1604,32,302.33,4,2022-01-14,Enterprise,Japan,0,0.07187039489755213,False,302.33,32,False,0
1605,46,222.5,171,2025-06-20,SMB,USA,0,0.07342486478391805,False,222.5,46,False,0
1606,32,357.52,90,2022-05-18,Enterprise,India,0,0.07079572130330766,False,357.52,32,False,0
1607,29,463.09,189,2023-12-24,B2B,UK,0,0.06874003564749342,False,463.09,29,False,0
1608,73,837.79,32,2022-11-24,Enterprise,UAE,0,0.06144378277988334,False,837.79,73,False,0
1609,23,2000.61,156,2023-10-26,B2B,Australia,1,0.03880105857514793,False,2000.61,23,False,0
1610,76,805.74,161,2023-02-19,SMB,UK,0,0.06206786846017931,False,805.74,76,False,0
1611,69,388.61,155,2023-02-05,B2C,India,0,0.07019032898504239,False,388.61,69,False,0
1612,54,175.89,129,2026-03-26,Enterprise,Singapore,1,0.07433246645501308,False,175.89,54,False,0
1613,24,671.11,8,2020-02-11,B2C,Australia,0,0.06468941776246473,False,671.11,24,False,0
1614,57,2480.76,23,2025-10-17,B2C,Canada,0,0.029451456721977437,False,2480.76,57,False,0
1615,59,453.13,121,2022-02-21,Enterprise,France,0,0.068933979278562,False,453.13,59,False,0
1616,56,696.41,160,2020-12-16,B2C,France,0,0.06419676978394716,False,696.41,56,False,0
1617,56,2021.84,131,2022-09-15,Enterprise,Germany,0,0.038387662662739706,False,2021.84,56,False,0
1618,72,135.89,44,2024-07-22,B2B,France,0,0.07511135653962585,False,135.89,72,False,0
1619,63,600.4,182,2025-06-24,B2C,India,0,0.06606630070953895,False,600.4,63,False,0
1620,21,1123.33,6,2026-03-24,SMB,Canada,1,0.05588367591087511,False,1123.33,21,False,0
1621,70,481.28,70,2022-09-11,B2C,Japan,0,0.06838583538151576,False,481.28,70,False,0
1622,78,746.47,177,2025-05-04,B2B,Japan,0,0.06322198884305429,False,746.47,78,False,0
1623,27,937.95,187,2025-07-03,B2C,Australia,0,0.059493442008012966,False,937.95,27,False,0
1624,30,993.58,185,2025-01-09,B2C,USA,0,0.05841020062283777,False,993.58,30,False,0
1625,24,3106.5,61,2020-03-11,B2B,India,0,0.01726688968333764,True,2779.1850000000004,24,True,1
1626,52,537.8,184,2021-01-16,B2B,USA,0,0.06728526369195793,False,537.8,52,False,0
1627,22,941.38,169,2023-04-20,B2B,Japan,0,0.05942665218325743,False,941.38,22,False,0
1628,72,664.1,14,2022-06-26,Enterprise,Singapore,0,0.06482591824979313,False,664.1,72,False,0
1629,35,4196.16,77,2024-07-14,Enterprise,Japan,0,0.0039512445566410185,True,2779.1850000000004,35,True,1
1630,24,839.27,165,2022-09-23,B2C,USA,0,0.061414963846752664,False,839.27,24,False,0
1631,55,1200.5,41,2023-06-08,SMB,USA,1,0.05438100221513593,False,1200.5,55,False,0
1632,25,1221.59,158,2024-02-20,SMB,Singapore,1,0.053970332418023854,False,1221.59,25,False,0
1633,56,353.4,92,2025-04-22,Enterprise,Singapore,0,0.07087594698202278,False,353.4,56,False,0
1634,69,1004.34,170,2026-03-17,B2B,France,0,0.05820067919007693,False,1004.34,69,False,0
1635,78,1911.99,36,2025-12-14,SMB,Canada,0,0.040526689557607506,False,1911.99,78,False,0
1636,70,66.38,56,2023-11-09,B2B,UK,0,0.07646487278416168,False,66.38,70,False,0
1637,60,304.46,71,2024-10-08,SMB,UAE,0,0.0718289190005465,False,304.46,60,False,0
1638,59,3177.5,113,2026-03-04,B2C,UK,0,0.01588435978314998,True,2779.1850000000004,59,True,1
1639,43,84.72,78,2023-09-16,SMB,Canada,0,0.07610775168036674,False,84.72,43,False,0
1640,23,3118.69,113,2023-12-12,Enterprise,India,0,0.0170295229300519,True,2779.1850000000004,23,True,1
1641,35,432.94,26,2025-02-01,Enterprise,France,1,0.0693271240487703,False,432.94,35,False,0
1642,75,827.08,84,2023-01-14,SMB,Singapore,1,0.061652330600038406,False,827.08,75,False,0
1643,55,1473.14,142,2023-06-09,B2C,Japan,0,0.04907208739841532,False,1473.14,55,False,0
1644,27,1099.8,167,2022-10-26,Enterprise,Germany,0,0.05634185800314857,False,1099.8,27,False,0
1645,26,679.62,96,2022-08-02,SMB,UK,0,0.06452370889696336,False,679.62,26,False,0
1646,57,490.97,111,2021-05-09,B2B,Singapore,0,0.06819714925851833,False,490.97,57,False,0
1647,29,434.99,60,2022-02-27,B2B,Japan,0,0.06928720593193388,False,434.99,29,False,0
1648,46,138.59,28,2023-07-16,SMB,USA,0,0.07505878145891448,False,138.59,46,False,0
1649,38,1514.41,172,2021-05-04,B2B,Canada,0,0.04826846755361609,False,1514.41,38,False,0
1650,38,1385.43,45,2026-01-03,B2B,Japan,0,0.05077999863144996,False,1385.43,38,False,0
1651,44,295.56,18,2022-01-28,B2C,Germany,0,0.07200222204437284,False,295.56,44,False,0
1652,59,547.1,30,2022-02-23,Enterprise,Singapore,0,0.06710417174728546,False,547.1,59,False,0
1653,29,147.4,198,2022-06-05,Enterprise,Singapore,0,0.07488723091777852,False,147.4,29,False,0
1654,46,1403.72,198,2025-06-06,B2C,Canada,0,0.050423851140260774,False,1403.72,46,False,0
1655,79,469.89,131,2023-02-06,Enterprise,Japan,0,0.06860762433310925,False,469.89,79,False,0
1656,43,323.67,7,2025-11-18,B2B,UAE,0,0.07145485703741121,False,323.67,43,False,0
1657,67,1540.61,34,2023-03-05,SMB,Canada,0,0.04775829454819473,False,1540.61,67,False,0
1658,43,784.64,65,2021-02-15,B2C,UAE,0,0.06247873297981255,False,784.64,43,False,0
1659,68,1319.19,155,2022-03-06,Enterprise,Germany,0,0.0520698406115687,False,1319.19,68,False,0
1660,45,317.95,54,2023-04-28,SMB,Singapore,0,0.07156623831951084,False,317.95,45,False,0
1661,31,130.18,79,2022-07-20,Enterprise,USA,0,0.07522254309920431,False,130.18,31,False,0
1662,62,319.37,43,2024-01-18,B2C,Singapore,0,0.07153858772150709,False,319.37,62,False,0
1663,42,566.09,152,2022-01-04,B2B,France,0,0.06673439367961555,False,566.09,42,False,0
1664,56,699.75,91,2023-05-23,Enterprise,USA,0,0.06413173246188199,False,699.75,56,False,0
1665,76,323.78,62,2020-02-27,B2C,India,0,0.07145271508967853,False,323.78,76,False,0
1666,25,363.15,116,2025-12-27,SMB,UAE,1,0.07068609252389842,False,363.15,25,False,0
1667,79,1789.62,84,2021-06-02,Enterprise,USA,0,0.04290950904895912,False,1789.62,79,False,0
1668,32,519.54,119,2023-01-28,Enterprise,India,0,0.06764082701558366,False,519.54,32,False,0
1669,44,5287.18,40,2020-07-05,B2B,Japan,0,0.025195861059496522,True,2779.1850000000004,44,True,1
1670,58,472.79,30,2020-08-11,B2C,Australia,0,0.06855115480197482,False,472.79,58,False,0
1671,52,750.06,172,2026-03-16,B2B,Japan,0,0.06315208345796029,False,750.06,52,False,0
1672,22,1267.32,101,2023-04-11,SMB,Singapore,0,0.053079866328790304,False,1267.32,22,False,0
1673,21,439.67,83,2021-06-01,SMB,Canada,0,0.0691960757920342,False,439.67,21,False,0
1674,69,75.15,15,2025-07-03,Enterprise,Australia,0,0.07629410113311033,False,75.15,69,False,0
1675,38,2735.6,177,2021-02-24,SMB,UK,0,0.02448914799290951,False,2735.6,38,False,0
1676,70,574.01,87,2020-02-20,B2B,India,0,0.06658017344286223,False,574.01,70,False,0
1677,37,482.56,43,2026-06-09,Enterprise,USA,0,0.06836091089880816,False,482.56,37,False,0
1678,23,592.68,134,2023-03-10,B2B,Australia,0,0.06621662649586922,False,592.68,23,False,0
1679,46,1591.8,50,2025-04-06,B2C,Singapore,0,0.04676150996241155,False,1591.8,46,False,0
1680,72,1017.85,46,2025-05-14,SMB,Canada,1,0.057937609063998974,False,1017.85,72,False,0
1681,57,211.42,102,2024-12-09,B2B,Australia,1,0.07364061733735579,False,211.42,57,False,0
1682,20,667.87,40,2023-10-27,Enterprise,UK,0,0.06475250785931837,False,667.87,20,False,0
1683,53,668.74,30,2022-01-25,B2B,Japan,0,0.06473556699997804,False,668.74,53,False,0
1684,34,300.23,120,2020-07-29,Enterprise,Singapore,0,0.0719112866269943,False,300.23,34,False,0
1685,66,198.13,74,2022-10-31,Enterprise,Canada,0,0.07389940356796838,False,198.13,66,False,0
1686,54,267.14,30,2025-05-10,B2B,Singapore,0,0.07255562344949021,False,267.14,54,False,0
1687,66,389.41,1,2021-04-12,B2C,UK,0,0.07017475118335013,False,389.41,66,False,0
1688,42,276.92,157,2020-09-24,B2C,Singapore,0,0.07236518482380239,False,276.92,42,False,0
1689,61,1356.6,143,2024-06-29,SMB,Canada,0,0.05134138365993461,False,1356.6,61,False,0
1690,52,3214.12,145,2025-07-07,SMB,UAE,0,0.015171285910686994,True,2779.1850000000004,52,True,1
1691,75,779.45,136,2020-10-30,B2B,Canada,0,0.06257979396829105,False,779.45,75,False,0
1692,74,512.48,74,2026-06-21,SMB,Singapore,0,0.0677783011155178,False,512.48,74,False,0
1693,38,201.07,174,2020-08-07,B2B,UK,1,0.07384215514674934,False,201.07,38,False,0
1694,19,359.4,57,2021-09-13,B2B,Australia,0,0.07075911346933086,False,359.4,19,False,0
1695,74,1073.75,79,2021-09-03,B2B,France,1,0.05684911017075263,False,1073.75,74,False,0
1696,72,2035.61,106,2026-04-24,SMB,Japan,1,0.03811952975111176,False,2035.61,72,False,0
1697,28,255.99,156,2023-05-29,Enterprise,Japan,0,0.072772739060576,False,255.99,28,False,0
1698,55,1984.12,84,2020-12-14,B2B,Australia,0,0.039122156012529545,False,1984.12,55,False,0
1699,34,285.11,77,2022-10-13,B2B,Canada,0,0.07220570707897792,False,285.11,34,False,0
1700,78,1700.72,31,2021-04-30,B2C,Canada,0,0.04464059226201099,False,1700.72,78,False,0
1701,48,228.46,51,2026-04-04,B2C,Singapore,0,0.07330881016131074,False,228.46,48,False,0
1702,36,1316.25,116,2024-08-31,B2B,UAE,0,0.05212708903278774,False,1316.25,36,False,0
1703,46,331.63,78,2022-07-13,SMB,UK,0,0.07129985791057328,False,331.63,46,False,0
1704,30,5661.6,29,2025-11-10,SMB,Australia,0,0.03248666169651432,True,2779.1850000000004,30,True,1
1705,38,904.04,104,2024-04-07,B2C,India,0,0.06015374607724344,False,904.04,38,False,0
1706,54,216.21,14,2025-01-19,B2C,Germany,0,0.07354734524972341,False,216.21,54,False,0
1707,22,630.79,41,2024-12-18,B2B,UAE,0,0.0654745389677544,False,630.79,22,False,0
1708,68,1000.21,163,2023-05-02,SMB,UK,0,0.0582810995913132,False,1000.21,68,False,0
1709,45,522.82,5,2024-10-22,B2C,Germany,0,0.06757695802864541,False,522.82,45,False,0
1710,32,829.97,192,2023-06-04,SMB,Germany,0,0.06159605579142514,False,829.97,32,False,0
1711,44,197.22,120,2026-05-18,Enterprise,UK,0,0.07391712331739332,False,197.22,44,False,0
1712,21,542.51,56,2020-09-03,B2C,USA,0,0.06719354938449477,False,542.51,21,False,0
1713,55,140.43,77,2021-02-10,SMB,USA,0,0.0750229525150223,False,140.43,55,False,0
1714,20,507.94,1,2022-05-01,B2C,Canada,0,0.06786670514012136,False,507.94,20,False,0
1715,73,5072.62,7,2022-05-14,Enterprise,India,1,0.021017894645633636,True,2779.1850000000004,73,True,1
1716,46,841.19,12,2022-12-19,B2B,UK,0,0.06137757712269125,False,841.19,46,False,0
1717,28,211.87,21,2020-11-28,SMB,Australia,0,0.0736318548239039,False,211.87,28,False,0
1718,68,470.69,36,2021-10-05,SMB,France,0,0.068592046531417,False,470.69,68,False,0
1719,53,419.98,33,2022-09-09,Enterprise,UK,1,0.06957948443618484,False,419.98,53,False,0
1720,44,3808.39,132,2021-12-12,SMB,India,0,0.0035995106461162866,True,2779.1850000000004,44,True,1
1721,71,223.11,179,2026-03-10,SMB,UK,0,0.0734129867101277,False,223.11,71,False,0
1722,56,456.93,49,2020-11-03,B2B,Germany,0,0.06885998472052379,False,456.93,56,False,0
1723,52,230.59,39,2021-10-03,SMB,India,1,0.07326733426430512,False,230.59,52,False,0
1724,74,2355.55,199,2020-01-11,SMB,Germany,0,0.031889577409336546,False,2355.55,74,False,0
1725,22,109.47,18,2024-07-31,B2C,Japan,0,0.07562581344051258,False,109.47,22,False,0
1726,33,243.77,59,2025-01-19,B2C,France,1,0.07301068998142522,False,243.77,33,False,0
1727,38,830.57,125,2025-04-08,Enterprise,USA,1,0.06158437244015594,False,830.57,38,False,0
1728,42,2186.43,151,2023-04-07,SMB,UK,0,0.03518272468707933,False,2186.43,42,False,0
1729,47,1835.4,20,2020-05-13,B2B,Singapore,0,0.0420180693471198,False,1835.4,47,False,0
1730,68,1601.04,31,2022-08-06,Enterprise,Australia,1,0.046581586352866,False,1601.04,68,False,0
1731,67,855.09,195,2023-03-26,B2B,Singapore,0,0.06110691281828831,False,855.09,67,False,0
1732,20,747.79,53,2023-03-04,SMB,UAE,1,0.06319628547026206,False,747.79,20,False,0
1733,54,2419.74,54,2025-02-02,Enterprise,Singapore,0,0.03063965354605422,False,2419.74,54,False,0
1734,24,2492.67,120,2020-10-18,B2C,Singapore,0,0.02921954219928399,False,2492.67,24,False,0
1735,56,463.45,62,2022-08-14,B2C,India,0,0.0687330256367319,False,463.45,56,False,0
1736,20,477.34,148,2022-12-19,B2C,Australia,0,0.06846255605485012,False,477.34,20,False,0
1737,75,169.1,25,2022-03-21,B2B,Canada,0,0.0744646830468761,False,169.1,75,False,0
1738,58,842.89,94,2024-10-07,SMB,Singapore,0,0.06134447429409521,False,842.89,58,False,0
1739,25,866.45,179,2021-04-15,B2B,UK,0,0.06088570803425829,False,866.45,25,False,0
1740,38,198.97,149,2026-02-08,B2B,Canada,0,0.07388304687619152,False,198.97,38,False,0
1741,35,1129.48,126,2022-07-09,B2C,UAE,0,0.055763921560365894,False,1129.48,35,False,0
1742,75,239.48,176,2021-09-02,B2B,Japan,0,0.07309422594299994,False,239.48,75,False,0
1743,27,545.33,54,2022-12-24,Enterprise,Canada,0,0.06713863763352958,False,545.33,27,False,0
1744,37,2015.27,99,2021-08-05,Enterprise,UK,1,0.03851559535913735,False,2015.27,37,False,0
1745,57,2530.85,144,2020-10-19,B2B,Singapore,0,0.028476091613521107,False,2530.85,57,False,0
1746,57,230.85,87,2020-09-01,Enterprise,Canada,0,0.07326227147875514,False,230.85,57,False,0
1747,66,360.86,188,2021-11-10,SMB,Australia,0,0.07073068398124249,False,360.86,66,False,0
1748,46,1716.63,140,2023-06-13,B2C,Australia,0,0.04433078873085626,False,1716.63,46,False,0
1749,66,1187.0,99,2026-05-20,B2B,UK,0,0.054643877618692736,False,1187.0,66,False,0
1750,47,1308.23,197,2023-03-28,SMB,Singapore,0,0.0522832564947526,False,1308.23,47,False,0
1751,53,37.73,103,2024-12-03,B2B,UAE,0,0.07702275280726557,False,37.73,53,False,0
1752,49,206.56,56,2021-05-24,SMB,Japan,0,0.07373525248263624,False,206.56,49,False,0
1753,23,1120.6,44,2025-04-03,B2C,USA,0,0.055936835159149934,False,1120.6,23,False,0
1754,78,3042.79,166,2023-05-30,SMB,USA,0,0.018507466865604623,True,2779.1850000000004,78,True,1
1755,36,357.69,22,2024-07-06,B2B,UK,1,0.07079241102044806,False,357.69,36,False,0
1756,48,655.35,81,2023-01-20,SMB,Canada,0,0.06499630045580217,False,655.35,48,False,0
1757,50,217.95,21,2025-08-11,B2B,France,0,0.07351346353104277,False,217.95,50,False,0
1758,21,3209.6,121,2026-01-20,B2B,USA,0,0.015259300490248236,True,2779.1850000000004,21,True,1
1759,28,232.43,91,2025-07-15,Enterprise,France,1,0.07323150532041293,False,232.43,28,False,0
1760,23,1586.03,116,2024-11-28,Enterprise,Germany,0,0.046873864857116934,False,1586.03,23,False,0
1761,29,247.16,141,2020-11-25,SMB,UAE,0,0.0729446790467543,False,247.16,29,False,0
1762,54,63.47,94,2020-06-12,Enterprise,Germany,1,0.07652153703781726,False,63.47,54,False,0
1763,63,964.86,174,2024-11-04,Enterprise,India,1,0.05896944370358973,False,964.86,63,False,0
1764,48,605.33,187,2023-08-13,B2B,Germany,0,0.06597030250661043,False,605.33,48,False,0
1765,34,1197.43,79,2022-10-22,B2C,Canada,0,0.05444078202912996,False,1197.43,34,False,0
1766,21,814.48,146,2020-04-15,Enterprise,Japan,1,0.061897680976691426,False,814.48,21,False,0
1767,32,235.24,43,2021-01-09,SMB,UAE,0,0.07317678829196889,False,235.24,32,False,0
1768,55,509.82,55,2022-07-26,B2B,Australia,0,0.06783009730614456,False,509.82,55,False,0
1769,62,2089.92,102,2026-06-14,SMB,Australia,0,0.037061991738728775,False,2089.92,62,False,0
1770,29,1402.78,71,2020-03-25,B2C,Japan,0,0.050442155057249166,False,1402.78,29,False,0
1771,27,1164.48,105,2023-01-08,Enterprise,UAE,0,0.05508239273632973,False,1164.48,27,False,0
1772,23,5384.55,160,2026-06-18,SMB,India,0,0.027091874247965143,True,2779.1850000000004,23,True,1
1773,39,1168.79,144,2020-06-13,SMB,USA,0,0.054998467329712704,False,1168.79,39,False,0
1774,79,1734.32,120,2021-12-18,B2B,UAE,0,0.04398632459093626,False,1734.32,79,False,0
1775,58,144.16,123,2025-04-11,SMB,UK,1,0.07495032101463216,False,144.16,58,False,0
1776,48,1789.43,168,2025-10-26,Enterprise,USA,0,0.04291320877686103,False,1789.43,48,False,0
1777,33,962.67,169,2024-12-16,SMB,France,1,0.05901208793572228,False,962.67,33,False,0
1778,25,1376.5,182,2023-02-13,B2B,Singapore,1,0.05095388584283976,False,1376.5,25,False,0
1779,56,832.17,34,2022-01-13,Enterprise,India,0,0.06155321683677143,False,832.17,56,False,0
1780,63,1545.77,85,2024-11-20,Enterprise,India,0,0.047657817727279686,False,1545.77,63,False,0
1781,79,854.42,146,2025-07-07,B2C,France,1,0.061119959227205575,False,854.42,79,False,0
1782,75,808.62,20,2021-01-08,SMB,Australia,0,0.0620117883740872,False,808.62,75,False,0
1783,53,3959.24,76,2025-04-09,B2C,Germany,0,0.0006621214145203951,True,2779.1850000000004,53,True,1
1784,20,939.51,85,2023-11-26,B2C,UAE,0,0.059463065294713076,False,939.51,20,False,0
1785,46,3459.54,104,2024-07-30,B2B,UK,0,0.010392405796545368,True,2779.1850000000004,46,True,1
1786,20,1178.18,137,2023-09-27,SMB,France,0,0.054815622882349854,False,1178.18,20,False,0
1787,68,2754.78,175,2023-08-08,B2B,UK,0,0.024115670197337683,False,2754.78,68,False,0
1788,27,741.2,189,2021-03-04,B2C,UAE,0,0.06332460761170201,False,741.2,27,False,0
1789,63,374.66,123,2021-10-20,B2B,USA,0,0.0704619669020511,False,374.66,63,False,0
1790,49,381.83,139,2023-09-12,SMB,USA,0,0.07032235085438425,False,381.83,49,False,0
1791,38,509.11,117,2024-08-13,B2B,Canada,1,0.06784392260514643,False,509.11,38,False,0
1792,23,89.25,139,2025-07-22,B2C,France,0,0.07601954237828433,False,89.25,23,False,0
1793,61,270.43,28,2023-03-26,B2C,Germany,0,0.07249155974003081,False,270.43,61,False,0
1794,49,1920.88,113,2024-06-28,SMB,Germany,0,0.040353581236302324,False,1920.88,49,False,0
1795,61,1655.8,152,2026-03-03,SMB,Canada,0,0.04551528582703113,False,1655.8,61,False,0
1796,45,974.4,149,2020-05-30,B2C,Japan,0,0.058783678418409584,False,974.4,45,False,0
1797,21,4880.49,107,2025-02-05,B2C,France,0,0.017276690846717367,True,2779.1850000000004,21,True,1
1798,47,342.04,106,2020-12-26,SMB,India,0,0.0710971517660528,False,342.04,47,False,0
1799,59,1066.06,35,2023-07-12,B2B,Japan,0,0.05699885178951944,False,1066.06,59,False,0
1800,78,1379.14,165,2022-10-30,SMB,UAE,1,0.05090247909725532,False,1379.14,78,False,0
1801,61,530.93,11,2023-08-17,B2B,UK,0,0.06741903806399017,False,530.93,61,False,0
1802,34,431.63,32,2021-04-19,B2B,Australia,0,0.06935263269904136,False,431.63,34,False,0
1803,72,634.3,103,2024-07-13,SMB,Singapore,0,0.06540619136282963,False,634.3,72,False,0
1804,45,428.88,154,2025-10-08,SMB,Australia,0,0.06940618139235849,False,428.88,45,False,0
1805,56,6120.51,146,2020-01-05,SMB,UK,0,0.041422672914755425,True,2779.1850000000004,56,True,1
1806,27,603.94,20,2026-01-31,B2B,UK,0,0.06599736893705072,False,603.94,27,False,0
1807,18,1124.71,34,2025-03-07,B2B,Singapore,0,0.05585680420295597,False,1124.71,18,False,0
1808,68,458.4,91,2024-08-19,SMB,Germany,0,0.06883136050991427,False,458.4,68,False,0
1809,48,4749.6,117,2020-08-10,B2B,UK,0,0.014727967767343256,True,2779.1850000000004,48,True,1
1810,75,694.86,182,2022-02-07,B2B,USA,0,0.0642269517747259,False,694.86,75,False,0
1811,49,186.08,98,2025-10-24,B2B,France,0,0.07413404420595798,False,186.08,49,False,0
1812,71,286.8,65,2024-01-21,SMB,India,1,0.07217279897290303,False,286.8,71,False,0
1813,37,1640.69,79,2025-08-03,B2C,UAE,0,0.04580951155649359,False,1640.69,37,False,0
1814,46,805.88,142,2024-12-15,Enterprise,UK,0,0.06206514234488317,False,805.88,46,False,0
