customer_id,age,revenue,transactions_count,signup_date,customer_segment,country,flag_churn,revenue_normalized,revenue_zscore,revenue_rank
1608,73,837.79,32,2022-11-24,Enterprise,UAE,0,0.001835954045954046,-0.06144378277988334,2021
1609,23,2000.61,156,2023-10-26,B2B,Australia,1,0.0029976123876123873,-0.03880105857514793,702
1610,76,805.74,161,2023-02-19,SMB,UK,0,0.001803936063936064,-0.06206786846017931,2113
1611,69,388.61,155,2023-02-05,B2C,India,0,0.0013872227772227773,-0.07019032898504239,3534
1612,54,175.89,129,2026-03-26,Enterprise,Singapore,1,0.0011747152847152846,-0.07433246645501308,4530
1613,24,671.11,8,2020-02-11,B2C,Australia,0,0.0016694405594405595,-0.06468941776246473,2484
1614,57,2480.76,23,2025-10-17,B2C,Canada,0,0.0034772827172827175,-0.029451456721977437,504
1615,59,453.13,121,2022-02-21,Enterprise,France,0,0.0014516783216783219,-0.068933979278562,3254
1616,56,696.41,160,2020-12-16,B2C,France,0,0.0016947152847152846,-0.06419676978394716,2413
1617,56,2021.84,131,2022-09-15,Enterprise,Germany,0,0.003018821178821179,-0.038387662662739706,687
1618,72,135.89,44,2024-07-22,B2B,France,0,0.0011347552447552446,-0.07511135653962585,4728
1619,63,600.4,182,2025-06-24,B2C,India,0,0.001598801198801199,-0.06606630070953895,2692
1620,21,1123.33,6,2026-03-24,SMB,Canada,1,0.002121208791208791,-0.05588367591087511,1492
1621,70,481.28,70,2022-09-11,B2C,Japan,0,0.0014798001998001997,-0.06838583538151576,3125
1622,78,746.47,177,2025-05-04,B2B,Japan,0,0.0017447252747252748,-0.06322198884305429,2258
1623,27,937.95,187,2025-07-03,B2C,Australia,0,0.001936013986013986,-0.059493442008012966,1806
1624,30,993.58,185,2025-01-09,B2C,USA,0,0.0019915884115884117,-0.05841020062283777,1708
1625,24,3106.5,61,2020-03-11,B2B,India,0,0.004102397602397602,-0.01726688968333764,335
1626,52,537.8,184,2021-01-16,B2B,USA,0,0.0015362637362637361,-0.06728526369195793,2915
1627,22,941.38,169,2023-04-20,B2B,Japan,0,0.0019394405594405596,-0.05942665218325743,1802
1628,72,664.1,14,2022-06-26,Enterprise,Singapore,0,0.0016624375624375624,-0.06482591824979313,2509
1629,35,4196.16,77,2024-07-14,Enterprise,Japan,0,0.00519096903096903,0.0039512445566410185,181
1630,24,839.27,165,2022-09-23,B2C,USA,0,0.0018374325674325675,-0.061414963846752664,2014
1631,55,1200.5,41,2023-06-08,SMB,USA,1,0.0021983016983016983,-0.05438100221513593,1388
1632,25,1221.59,158,2024-02-20,SMB,Singapore,1,0.0022193706293706294,-0.053970332418023854,1358
1633,56,353.4,92,2025-04-22,Enterprise,Singapore,0,0.001352047952047952,-0.07087594698202278,3687
1634,69,1004.34,170,2026-03-17,B2B,France,0,0.0020023376623376624,-0.05820067919007693,1686
1635,78,1911.99,36,2025-12-14,SMB,Canada,0,0.0029090809190809187,-0.040526689557607506,751
1636,70,66.38,56,2023-11-09,B2B,UK,0,0.0010653146853146854,-0.07646487278416168,4935
1637,60,304.46,71,2024-10-08,SMB,UAE,0,0.0013031568431568431,-0.0718289190005465,3902
1638,59,3177.5,113,2026-03-04,B2C,UK,0,0.004173326673326674,-0.01588435978314998,323
1639,43,84.72,78,2023-09-16,SMB,Canada,0,0.0010836363636363637,-0.07610775168036674,4891
1640,23,3118.69,113,2023-12-12,Enterprise,India,0,0.004114575424575425,-0.0170295229300519,334
1641,35,432.94,26,2025-02-01,Enterprise,France,1,0.0014315084915084916,-0.0693271240487703,3338
1642,75,827.08,84,2023-01-14,SMB,Singapore,1,0.0018252547452547452,-0.061652330600038406,2056
1643,55,1473.14,142,2023-06-09,B2C,Japan,0,0.002470669330669331,-0.04907208739841532,1080
1644,27,1099.8,167,2022-10-26,Enterprise,Germany,0,0.002097702297702298,-0.05634185800314857,1522
1645,26,679.62,96,2022-08-02,SMB,UK,0,0.0016779420579420578,-0.06452370889696336,2459
1646,57,490.97,111,2021-05-09,B2B,Singapore,0,0.0014894805194805194,-0.06819714925851833,3091
1647,29,434.99,60,2022-02-27,B2B,Japan,0,0.0014335564435564436,-0.06928720593193388,3329
1648,46,138.59,28,2023-07-16,SMB,USA,0,0.0011374525474525474,-0.07505878145891448,4709
1649,38,1514.41,172,2021-05-04,B2B,Canada,0,0.0025118981018981018,-0.04826846755361609,1042
1650,38,1385.43,45,2026-01-03,B2B,Japan,0,0.002383046953046953,-0.05077999863144996,1177
1651,44,295.56,18,2022-01-28,B2C,Germany,0,0.001294265734265734,-0.07200222204437284,3943
1652,59,547.1,30,2022-02-23,Enterprise,Singapore,0,0.0015455544455544455,-0.06710417174728546,2878
1653,29,147.4,198,2022-06-05,Enterprise,Singapore,0,0.0011462537462537464,-0.07488723091777852,4661
1654,46,1403.72,198,2025-06-06,B2C,Canada,0,0.0024013186813186815,-0.050423851140260774,1155
1655,79,469.89,131,2023-02-06,Enterprise,Japan,0,0.0014684215784215783,-0.06860762433310925,3170
1656,43,323.67,7,2025-11-18,B2B,UAE,0,0.0013223476523476524,-0.07145485703741121,3818
1657,67,1540.61,34,2023-03-05,SMB,Canada,0,0.0025380719280719277,-0.04775829454819473,1024
1658,43,784.64,65,2021-02-15,B2C,UAE,0,0.0017828571428571427,-0.06247873297981255,2168
1659,68,1319.19,155,2022-03-06,Enterprise,Germany,0,0.002316873126873127,-0.0520698406115687,1242
1660,45,317.95,54,2023-04-28,SMB,Singapore,0,0.0013166333666333667,-0.07156623831951084,3846
1661,31,130.18,79,2022-07-20,Enterprise,USA,0,0.001129050949050949,-0.07522254309920431,4753
1662,62,319.37,43,2024-01-18,B2C,Singapore,0,0.001318051948051948,-0.07153858772150709,3835
1663,42,566.09,152,2022-01-04,B2B,France,0,0.0015645254745254747,-0.06673439367961555,2798
1664,56,699.75,91,2023-05-23,Enterprise,USA,0,0.001698051948051948,-0.06413173246188199,2404
1665,76,323.78,62,2020-02-27,B2C,India,0,0.0013224575424575424,-0.07145271508967853,3816
1666,25,363.15,116,2025-12-27,SMB,UAE,1,0.0013617882117882118,-0.07068609252389842,3639
1667,79,1789.62,84,2021-06-02,Enterprise,USA,0,0.002786833166833167,-0.04290950904895912,826
1668,32,519.54,119,2023-01-28,Enterprise,India,0,0.001518021978021978,-0.06764082701558366,2977
1669,44,5287.18,40,2020-07-05,B2B,Japan,0,0.006280899100899101,0.025195861059496522,112
1670,58,472.79,30,2020-08-11,B2C,Australia,0,0.0014713186813186813,-0.06855115480197482,3161
1671,52,750.06,172,2026-03-16,B2B,Japan,0,0.0017483116883116883,-0.06315208345796029,2247
1672,22,1267.32,101,2023-04-11,SMB,Singapore,0,0.0022650549450549447,-0.053079866328790304,1313
1673,21,439.67,83,2021-06-01,SMB,Canada,0,0.0014382317682317682,-0.0691960757920342,3309
1674,69,75.15,15,2025-07-03,Enterprise,Australia,0,0.0010740759240759241,-0.07629410113311033,4918
1675,38,2735.6,177,2021-02-24,SMB,UK,0,0.0037318681318681316,-0.02448914799290951,423
1676,70,574.01,87,2020-02-20,B2B,India,0,0.0015724375624375623,-0.06658017344286223,2765
1677,37,482.56,43,2026-06-09,Enterprise,USA,0,0.001481078921078921,-0.06836091089880816,3121
1678,23,592.68,134,2023-03-10,B2B,Australia,0,0.001591088911088911,-0.06621662649586922,2713
1679,46,1591.8,50,2025-04-06,B2C,Singapore,0,0.0025892107892107894,-0.04676150996241155,984
1680,72,1017.85,46,2025-05-14,SMB,Canada,1,0.0020158341658341656,-0.057937609063998974,1657
1681,57,211.42,102,2024-12-09,B2B,Australia,1,0.0012102097902097902,-0.07364061733735579,4361
1682,20,667.87,40,2023-10-27,Enterprise,UK,0,0.001666203796203796,-0.06475250785931837,2502
1683,53,668.74,30,2022-01-25,B2B,Japan,0,0.001667072927072927,-0.06473556699997804,2497
1684,34,300.23,120,2020-07-29,Enterprise,Singapore,0,0.0012989310689310689,-0.0719112866269943,3921
1685,66,198.13,74,2022-10-31,Enterprise,Canada,0,0.001196933066933067,-0.07389940356796838,4442
1686,54,267.14,30,2025-05-10,B2B,Singapore,0,0.0012658741258741257,-0.07255562344949021,4063
1687,66,389.41,1,2021-04-12,B2C,UK,0,0.0013880219780219782,-0.07017475118335013,3531
1688,42,276.92,157,2020-09-24,B2C,Singapore,0,0.0012756443556443558,-0.07236518482380239,4017
1689,61,1356.6,143,2024-06-29,SMB,Canada,0,0.002354245754245754,-0.05134138365993461,1209
1690,52,3214.12,145,2025-07-07,SMB,UAE,0,0.00420991008991009,-0.015171285910686994,312
1691,75,779.45,136,2020-10-30,B2B,Canada,0,0.0017776723276723277,-0.06257979396829105,2184
1692,74,512.48,74,2026-06-21,SMB,Singapore,0,0.001510969030969031,-0.0677783011155178,3010
1693,38,201.07,174,2020-08-07,B2B,UK,1,0.0011998701298701299,-0.07384215514674934,4420
1694,19,359.4,57,2021-09-13,B2B,Australia,0,0.0013580419580419582,-0.07075911346933086,3658
1695,74,1073.75,79,2021-09-03,B2B,France,1,0.0020716783216783215,-0.05684911017075263,1561
1696,72,2035.61,106,2026-04-24,SMB,Japan,1,0.003032577422577422,-0.03811952975111176,675
1697,28,255.99,156,2023-05-29,Enterprise,Japan,0,0.0012547352647352648,-0.072772739060576,4123
1698,55,1984.12,84,2020-12-14,B2B,Australia,0,0.002981138861138861,-0.039122156012529545,708
1699,34,285.11,77,2022-10-13,B2B,Canada,0,0.001283826173826174,-0.07220570707897792,3977
1700,78,1700.72,31,2021-04-30,B2C,Canada,0,0.002698021978021978,-0.04464059226201099,903
1701,48,228.46,51,2026-04-04,B2C,Singapore,0,0.0012272327672327673,-0.07330881016131074,4273
1702,36,1316.25,116,2024-08-31,B2B,UAE,0,0.002313936063936064,-0.05212708903278774,1249
1703,46,331.63,78,2022-07-13,SMB,UK,0,0.0013302997002997005,-0.07129985791057328,3780
1704,30,5661.6,29,2025-11-10,SMB,Australia,0,0.006654945054945055,0.03248666169651432,102
1705,38,904.04,104,2024-04-07,B2C,India,0,0.0019021378621378621,-0.06015374607724344,1869
1706,54,216.21,14,2025-01-19,B2C,Germany,0,0.001214995004995005,-0.07354734524972341,4325
1707,22,630.79,41,2024-12-18,B2B,UAE,0,0.001629160839160839,-0.0654745389677544,2598
1708,68,1000.21,163,2023-05-02,SMB,UK,0,0.001998211788211788,-0.0582810995913132,1695
1709,45,522.82,5,2024-10-22,B2C,Germany,0,0.0015212987012987015,-0.06757695802864541,2967
1710,32,829.97,192,2023-06-04,SMB,Germany,0,0.001828141858141858,-0.06159605579142514,2046
1711,44,197.22,120,2026-05-18,Enterprise,UK,0,0.001196023976023976,-0.07391712331739332,4446
1712,21,542.51,56,2020-09-03,B2C,USA,0,0.001540969030969031,-0.06719354938449477,2896
1713,55,140.43,77,2021-02-10,SMB,USA,0,0.0011392907092907093,-0.0750229525150223,4693
1714,20,507.94,1,2022-05-01,B2C,Canada,0,0.0015064335664335664,-0.06786670514012136,3025
1715,73,5072.62,7,2022-05-14,Enterprise,India,1,0.006066553446553447,0.021017894645633636,127
1716,46,841.19,12,2022-12-19,B2B,UK,0,0.0018393506493506494,-0.06137757712269125,2007
1717,28,211.87,21,2020-11-28,SMB,Australia,0,0.0012106593406593406,-0.0736318548239039,4358
1718,68,470.69,36,2021-10-05,SMB,France,0,0.0014692207792207793,-0.068592046531417,3167
1719,53,419.98,33,2022-09-09,Enterprise,UK,1,0.0014185614385614385,-0.06957948443618484,3410
1720,44,3808.39,132,2021-12-12,SMB,India,0,0.004803586413586413,-0.0035995106461162866,219
1721,71,223.11,179,2026-03-10,SMB,UK,0,0.001221888111888112,-0.0734129867101277,4295
1722,56,456.93,49,2020-11-03,B2B,Germany,0,0.0014554745254745254,-0.06885998472052379,3240
1723,52,230.59,39,2021-10-03,SMB,India,1,0.0012293606393606392,-0.07326733426430512,4264
1724,74,2355.55,199,2020-01-11,SMB,Germany,0,0.0033521978021978024,-0.031889577409336546,543
1725,22,109.47,18,2024-07-31,B2C,Japan,0,0.0011083616383616385,-0.07562581344051258,4821
1726,33,243.77,59,2025-01-19,B2C,France,1,0.0012425274725274724,-0.07301068998142522,4186
1727,38,830.57,125,2025-04-08,Enterprise,USA,1,0.001828741258741259,-0.06158437244015594,2042
1728,42,2186.43,151,2023-04-07,SMB,UK,0,0.003183246753246753,-0.03518272468707933,614
1729,47,1835.4,20,2020-05-13,B2B,Singapore,0,0.0028325674325674326,-0.0420180693471198,801
1730,68,1601.04,31,2022-08-06,Enterprise,Australia,1,0.0025984415584415586,-0.046581586352866,978
1731,67,855.09,195,2023-03-26,B2B,Singapore,0,0.0018532367632367634,-0.06110691281828831,1970
1732,20,747.79,53,2023-03-04,SMB,UAE,1,0.001746043956043956,-0.06319628547026206,2252
1733,54,2419.74,54,2025-02-02,Enterprise,Singapore,0,0.003416323676323676,-0.03063965354605422,522
1734,24,2492.67,120,2020-10-18,B2C,Singapore,0,0.0034891808191808192,-0.02921954219928399,498
1735,56,463.45,62,2022-08-14,B2C,India,0,0.001461988011988012,-0.0687330256367319,3203
1736,20,477.34,148,2022-12-19,B2C,Australia,0,0.0014758641358641358,-0.06846255605485012,3141
1737,75,169.1,25,2022-03-21,B2B,Canada,0,0.0011679320679320677,-0.0744646830468761,4567
1738,58,842.89,94,2024-10-07,SMB,Singapore,0,0.0018410489510489508,-0.06134447429409521,2002
1739,25,866.45,179,2021-04-15,B2B,UK,0,0.0018645854145854146,-0.06088570803425829,1942
1740,38,198.97,149,2026-02-08,B2B,Canada,0,0.0011977722277722279,-0.07388304687619152,4432
1741,35,1129.48,126,2022-07-09,B2C,UAE,0,0.0021273526473526475,-0.055763921560365894,1480
1742,75,239.48,176,2021-09-02,B2B,Japan,0,0.0012382417582417582,-0.07309422594299994,4214
1743,27,545.33,54,2022-12-24,Enterprise,Canada,0,0.0015437862137862137,-0.06713863763352958,2887
1744,37,2015.27,99,2021-08-05,Enterprise,UK,1,0.003012257742257742,-0.03851559535913735,694
1745,57,2530.85,144,2020-10-19,B2B,Singapore,0,0.0035273226773226774,-0.028476091613521107,488
1746,57,230.85,87,2020-09-01,Enterprise,Canada,0,0.0012296203796203795,-0.07326227147875514,4263
1747,66,360.86,188,2021-11-10,SMB,Australia,0,0.0013595004995004996,-0.07073068398124249,3650
1748,46,1716.63,140,2023-06-13,B2C,Australia,0,0.002713916083916084,-0.04433078873085626,887
1749,66,1187.0,99,2026-05-20,B2B,UK,0,0.002184815184815185,-0.054643877618692736,1405
1750,47,1308.23,197,2023-03-28,SMB,Singapore,0,0.002305924075924076,-0.0522832564947526,1260
1751,53,37.73,103,2024-12-03,B2B,UAE,0,0.0010366933066933068,-0.07702275280726557,4978
1752,49,206.56,56,2021-05-24,SMB,Japan,0,0.0012053546453546452,-0.07373525248263624,4381
1753,23,1120.6,44,2025-04-03,B2C,USA,0,0.0021184815184815183,-0.055936835159149934,1499
1754,78,3042.79,166,2023-05-30,SMB,USA,0,0.004038751248751249,-0.018507466865604623,347
1755,36,357.69,22,2024-07-06,B2B,UK,1,0.0013563336663336663,-0.07079241102044806,3664
1756,48,655.35,81,2023-01-20,SMB,Canada,0,0.0016536963036963036,-0.06499630045580217,2533
1757,50,217.95,21,2025-08-11,B2B,France,0,0.0012167332667332668,-0.07351346353104277,4316
1758,21,3209.6,121,2026-01-20,B2B,USA,0,0.004205394605394605,-0.015259300490248236,315
1759,28,232.43,91,2025-07-15,Enterprise,France,1,0.0012311988011988013,-0.07323150532041293,4251
1760,23,1586.03,116,2024-11-28,Enterprise,Germany,0,0.002583446553446553,-0.046873864857116934,988
1761,29,247.16,141,2020-11-25,SMB,UAE,0,0.001245914085914086,-0.0729446790467543,4168
1762,54,63.47,94,2020-06-12,Enterprise,Germany,1,0.0010624075924075924,-0.07652153703781726,4943
1763,63,964.86,174,2024-11-04,Enterprise,India,1,0.001962897102897103,-0.05896944370358973,1758
1764,48,605.33,187,2023-08-13,B2B,Germany,0,0.0016037262737262736,-0.06597030250661043,2673
1765,34,1197.43,79,2022-10-22,B2C,Canada,0,0.0021952347652347656,-0.05444078202912996,1391
1766,21,814.48,146,2020-04-15,Enterprise,Japan,1,0.0018126673326673327,-0.061897680976691426,2086
1767,32,235.24,43,2021-01-09,SMB,UAE,0,0.001234005994005994,-0.07317678829196889,4239
1768,55,509.82,55,2022-07-26,B2B,Australia,0,0.0015083116883116883,-0.06783009730614456,3016
1769,62,2089.92,102,2026-06-14,SMB,Australia,0,0.003086833166833167,-0.037061991738728775,653
1770,29,1402.78,71,2020-03-25,B2C,Japan,0,0.0024003796203796203,-0.050442155057249166,1157
1771,27,1164.48,105,2023-01-08,Enterprise,UAE,0,0.0021623176823176824,-0.05508239273632973,1427
1772,23,5384.55,160,2026-06-18,SMB,India,0,0.006378171828171828,0.027091874247965143,108
1773,39,1168.79,144,2020-06-13,SMB,USA,0,0.0021666233766233765,-0.054998467329712704,1421
1774,79,1734.32,120,2021-12-18,B2B,UAE,0,0.0027315884115884114,-0.04398632459093626,870
1775,58,144.16,123,2025-04-11,SMB,UK,1,0.001143016983016983,-0.07495032101463216,4680
1776,48,1789.43,168,2025-10-26,Enterprise,USA,0,0.002786643356643357,-0.04291320877686103,828
1777,33,962.67,169,2024-12-16,SMB,France,1,0.001960709290709291,-0.05901208793572228,1765
1778,25,1376.5,182,2023-02-13,B2B,Singapore,1,0.002374125874125874,-0.05095388584283976,1188
1779,56,832.17,34,2022-01-13,Enterprise,India,0,0.0018303396603396604,-0.06155321683677143,2036
1780,63,1545.77,85,2024-11-20,Enterprise,India,0,0.0025432267732267734,-0.047657817727279686,1020
1781,79,854.42,146,2025-07-07,B2C,France,1,0.0018525674325674327,-0.061119959227205575,1973
1782,75,808.62,20,2021-01-08,SMB,Australia,0,0.0018068131868131867,-0.0620117883740872,2101
1783,53,3959.24,76,2025-04-09,B2C,Germany,0,0.004954285714285714,-0.0006621214145203951,203
1784,20,939.51,85,2023-11-26,B2C,UAE,0,0.0019375724275724276,-0.059463065294713076,1805
1785,46,3459.54,104,2024-07-30,B2B,UK,0,0.004455084915084915,-0.010392405796545368,269
1786,20,1178.18,137,2023-09-27,SMB,France,0,0.0021760039960039964,-0.054815622882349854,1413
1787,68,2754.78,175,2023-08-08,B2B,UK,0,0.003751028971028971,-0.024115670197337683,415
1788,27,741.2,189,2021-03-04,B2C,UAE,0,0.0017394605394605396,-0.06332460761170201,2268
1789,63,374.66,123,2021-10-20,B2B,USA,0,0.0013732867132867134,-0.0704619669020511,3582
1790,49,381.83,139,2023-09-12,SMB,USA,0,0.0013804495504495505,-0.07032235085438425,3561
1791,38,509.11,117,2024-08-13,B2B,Canada,1,0.0015076023976023977,-0.06784392260514643,3019
1792,23,89.25,139,2025-07-22,B2C,France,0,0.0010881618381618381,-0.07601954237828433,4879
1793,61,270.43,28,2023-03-26,B2C,Germany,0,0.0012691608391608392,-0.07249155974003081,4044
1794,49,1920.88,113,2024-06-28,SMB,Germany,0,0.002917962037962038,-0.040353581236302324,743
1795,61,1655.8,152,2026-03-03,SMB,Canada,0,0.0026531468531468534,-0.04551528582703113,932
1796,45,974.4,149,2020-05-30,B2C,Japan,0,0.0019724275724275725,-0.058783678418409584,1742
1797,21,4880.49,107,2025-02-05,B2C,France,0,0.005874615384615384,0.017276690846717367,136
1798,47,342.04,106,2020-12-26,SMB,India,0,0.0013406993006993006,-0.0710971517660528,3733
1799,59,1066.06,35,2023-07-12,B2B,Japan,0,0.002063996003996004,-0.05699885178951944,1576
1800,78,1379.14,165,2022-10-30,SMB,UAE,1,0.002376763236763237,-0.05090247909725532,1182
1801,61,530.93,11,2023-08-17,B2B,UK,0,0.0015294005994005992,-0.06741903806399017,2939
1802,34,431.63,32,2021-04-19,B2B,Australia,0,0.0014301998001998004,-0.06935263269904136,3350
1803,72,634.3,103,2024-07-13,SMB,Singapore,0,0.0016326673326673327,-0.06540619136282963,2585
1804,45,428.88,154,2025-10-08,SMB,Australia,0,0.0014274525474525475,-0.06940618139235849,3369
1805,56,6120.51,146,2020-01-05,SMB,UK,0,0.007113396603396604,0.041422672914755425,84
1806,27,603.94,20,2026-01-31,B2B,UK,0,0.0016023376623376625,-0.06599736893705072,2679
1807,18,1124.71,34,2025-03-07,B2B,Singapore,0,0.0021225874125874126,-0.05585680420295597,1489
1808,68,458.4,91,2024-08-19,SMB,Germany,0,0.001456943056943057,-0.06883136050991427,3231
1809,48,4749.6,117,2020-08-10,B2B,UK,0,0.005743856143856144,0.014727967767343256,144
1810,75,694.86,182,2022-02-07,B2B,USA,0,0.0016931668331668333,-0.0642269517747259,2421
1811,49,186.08,98,2025-10-24,B2B,France,0,0.0011848951048951048,-0.07413404420595798,4494
1812,71,286.8,65,2024-01-21,SMB,India,1,0.0012855144855144856,-0.07217279897290303,3969
1813,37,1640.69,79,2025-08-03,B2C,UAE,0,0.002638051948051948,-0.04580951155649359,942
1814,46,805.88,142,2024-12-15,Enterprise,UK,0,0.001804075924075924,-0.06206514234488317,2110
1815,54,1776.47,43,2020-07-30,SMB,Germany,0,0.0027736963036963038,-0.043165569164275566,842
1816,74,1946.0,155,2022-04-13,B2B,India,1,0.002943056943056943,-0.039864438263165505,731
1817,0,525.57,195,2022-12-29,B2B,Australia,0,0.0015240459540459541,-0.06752340933532827,2955
1818,42,663.21,123,2026-02-27,B2B,Australia,0,0.0016615484515484515,-0.06484324855417575,2510
1819,55,477.51,130,2021-06-20,SMB,Germany,0,0.001476033966033966,-0.06845924577199053,3140
1820,18,1080.08,76,2023-03-25,B2B,USA,0,0.0020780019980019978,-0.056725850814862665,1551
1821,71,166.3,123,2024-11-29,Enterprise,UAE,0,0.0011651348651348652,-0.07451920535279899,4581
1822,78,591.73,63,2025-06-08,Enterprise,India,0,0.0015901398601398601,-0.06623512513537877,2719
1823,32,444.29,179,2021-05-12,B2B,Germany,0,0.0014428471528471528,-0.06910611398726142,3290
1824,51,764.93,110,2020-04-28,B2C,Japan,0,0.001763166833166833,-0.0628625310690055,2214
1825,40,491.78,177,2022-09-07,B2C,Germany,0,0.0014902897102897102,-0.06818137673430491,3085
1826,46,1069.34,73,2021-10-10,B2B,UK,0,0.0020672727272727275,-0.0569349828025812,1569
1827,67,2337.97,15,2023-06-26,Enterprise,Germany,0,0.0033346353646353643,-0.03223189960152387,552
1828,30,2713.99,129,2026-03-06,SMB,India,0,0.00371027972027972,-0.02490994336112156,428
1829,19,493.28,37,2020-02-26,B2B,Japan,0,0.0014917882117882117,-0.06815216835613193,3080
1830,57,1962.61,103,2026-03-12,B2B,France,1,0.0029596503496503493,-0.03954100415553006,720
1831,76,64.92,10,2024-07-29,B2B,UAE,1,0.001063856143856144,-0.07649330227225004,4941
1832,73,1202.85,149,2021-01-16,B2C,UAE,0,0.0022006493506493505,-0.05433524242266493,1386
1833,22,180.26,35,2022-07-09,SMB,Germany,0,0.0011790809190809191,-0.07424737271326914,4519
1834,39,1942.88,178,2021-04-09,SMB,Germany,1,0.00293994005994006,-0.0399251916897653,734
1835,76,2424.78,162,2025-03-05,B2C,India,0,0.0034213586413586418,-0.030541513395393002,520
1836,72,1360.82,176,2021-04-26,B2C,UAE,1,0.002358461538461538,-0.051259210756007964,1204
1837,32,488.07,182,2021-09-22,B2C,France,1,0.0014865834165834165,-0.06825361878965275,3098
1838,74,256.63,110,2025-08-03,B2C,Japan,0,0.0012553746253746254,-0.07276027681922222,4118
1839,30,711.88,68,2023-04-10,B2C,UAE,0,0.0017101698301698303,-0.06389553404372317,2365
1840,72,572.82,74,2025-09-15,SMB,Canada,0,0.0015712487512487515,-0.06660334542287945,2772
1841,47,702.76,138,2023-01-24,SMB,France,0,0.0017010589410589411,-0.06407312098301489,2398
1842,42,842.73,103,2024-08-28,B2C,USA,0,0.001840889110889111,-0.061347589854433664,2004
1843,38,2135.08,159,2025-05-30,Enterprise,Japan,0,0.003131948051948052,-0.03618262483320096,634
1844,34,334.38,114,2025-04-18,B2C,France,1,0.0013330469530469533,-0.07124630921725615,3771
1845,53,213.08,116,2022-09-25,Enterprise,UK,0,0.0012118681318681317,-0.07360829339884437,4349
1846,56,682.29,126,2025-02-13,SMB,Australia,1,0.0016806093906093905,-0.06447171798381547,2451
1847,51,633.27,113,2026-03-07,SMB,India,0,0.0016316383616383615,-0.06542624778250841,2589
1848,58,788.02,11,2021-08-15,SMB,Australia,1,0.0017862337662337662,-0.06241291676766277,2160
1849,51,937.75,4,2024-04-20,B2C,Japan,0,0.0019358141858141858,-0.05949733645843604,1807
1850,66,711.57,105,2022-02-19,SMB,India,1,0.00170986013986014,-0.06390157044187891,2367
1851,70,305.64,133,2025-09-12,SMB,Singapore,0,0.0013043356643356642,-0.07180594174305042,3896
1852,67,883.61,150,2021-07-13,B2C,Singapore,1,0.0018817282717282719,-0.060551564187959414,1912
1853,55,3089.27,167,2020-10-12,B2C,Singapore,0,0.004085184815184815,-0.01760239658728459,338
1854,67,685.59,169,2023-02-05,Enterprise,Canada,1,0.001683906093906094,-0.06440745955183491,2444
1855,76,849.31,139,2024-08-26,B2C,USA,0,0.0018474625374625374,-0.06121946243551486,1986
1856,71,2338.16,186,2023-10-24,B2B,India,0,0.0033348251748251748,-0.03222819987362195,551
1857,55,273.32,11,2025-09-10,SMB,Singapore,0,0.001272047952047952,-0.07243528493141753,4031
1858,79,616.45,48,2022-12-30,B2B,Singapore,0,0.0016148351648351648,-0.06575377106308807,2641
1859,43,2072.0,122,2020-01-11,B2B,UAE,0,0.0030689310689310688,-0.037410934496635295,657
1860,19,1529.86,53,2023-03-04,B2C,UK,0,0.002527332667332667,-0.047967621258434415,1030
1861,51,1469.51,57,2023-05-07,Enterprise,Singapore,0,0.002467042957042957,-0.04914277167359393,1085
1862,55,67.87,168,2025-06-28,SMB,Singapore,0,0.0010668031968031966,-0.07643585912850985,4932
1863,58,347.77,49,2021-08-31,Enterprise,Germany,1,0.0013464235764235764,-0.07098557576143202,3711
1864,79,159.72,190,2025-01-03,SMB,Germany,0,0.0011585614385614387,-0.0746473327717178,4607
1865,79,2838.93,61,2026-01-15,B2C,USA,0,0.003835094905094905,-0.022477080181833586,392
1866,53,1129.64,52,2025-06-06,SMB,USA,0,0.0021275124875124877,-0.055760806000027446,1479
1867,59,658.47,156,2023-11-14,Enterprise,Germany,0,0.001656813186813187,-0.06493554702920237,2522
1868,69,325.96,194,2023-09-23,B2B,Canada,0,0.0013246353646353647,-0.07141026558006713,3808
1869,79,485.4,77,2026-03-10,SMB,UK,0,0.001483916083916084,-0.06830560970280065,3110
1870,51,6123.86,42,2026-02-03,SMB,Australia,0,0.007116743256743256,0.04148790495934173,83
1871,62,689.47,78,2024-03-25,B2C,Singapore,0,0.001687782217782218,-0.06433190721362747,2438
1872,21,370.92,69,2025-02-08,B2B,USA,0,0.0013695504495504496,-0.07053479312496239,3603
1873,28,212.49,163,2023-08-11,B2B,Australia,0,0.0012112787212787213,-0.0736197820275924,4355
1874,59,4293.01,98,2022-02-11,B2C,Canada,0,0.005287722277722278,0.005837132174009684,174
1875,30,673.71,9,2022-09-05,B2C,UK,0,0.001672037962037962,-0.06463878990696491,2478
1876,56,484.8,7,2026-05-31,SMB,UAE,0,0.0014833166833166833,-0.06831729305406983,3111
1877,53,180.63,57,2024-04-17,B2C,Germany,0,0.0011794505494505496,-0.07424016797998646,4516
1878,71,273.84,36,2022-08-14,SMB,UK,0,0.0012725674325674325,-0.07242515936031757,4028
1879,22,2263.04,35,2024-08-09,Enterprise,UK,1,0.00325978021978022,-0.03369095545252473,581
1880,56,140.05,14,2020-06-27,SMB,Germany,0,0.0011389110889110888,-0.07503035197082611,4696
1881,28,194.36,126,2023-07-27,B2C,USA,1,0.0011931668331668333,-0.07397281395844313,4457
1882,44,473.96,74,2025-04-21,B2C,USA,0,0.0014724875124875125,-0.0685283722669999,3156
